FACID,FACNAME,FAC_TYPE_CODE,FAC_FDR,LTC,CAPACITY,ADDRESS,CITY,ZIP,FACADMIN,CONTACT_EMAIL,CONTACT_FAX,CONTACT_PHONE_NUMBER,COUNTY_CODE,COUNTY_NAME,DISTRICT_NUMBER,DISTRICT_NAME,ISFACMAIN,LICENSE_NUMBER,BUSINESS_NAME,INITIAL_LICENSE_DATE,LICENSE_EFFECTIVE_DATE,LICENSE_EXPIRATION_DATE,ENTITY_TYPE_DESCRIPTION,LATITUDE,LONGITUDE,LOCATION,OSHPD_NUMBER,StreetNumber,StreetName,CCHLO_Code,CCLHO_Name,FIPS_Couunty_Code
630016067,LIFECARE SOLUTIONS PALLIATIVE AND HOSPICE,HOSPICE,"HOSPICE	",Non-LTC,0,39675 CEDAR BOULEVARD,NEWARK,94560,"GAMBOL, CHRISTOPHER N",LIFECARESOLUTIONPANDH@GMAIL.COM,(877) 217-7087,(510) 573-2523,0,ALAMEDA,2,EAST BAY,Y,550003329,"LIFECARE SOLUTIONS PALLIATIVE AND HOSPICE, LLC",30-Dec-15,30-Dec-15,,LIMITED LIABILITY COMPANY,37.520447,-121.996132,"(37.520447, -121.996132)",,39675,CEDAR BOULEVARD,1,ALAMEDA,1
630016074,HOSPICE OF THE OWENS VALLEY,HOSPICE,"HOSPICE	",Non-LTC,0,162 EAST LINE ST.,BISHOP,93514,"PATRICIA, WEST",PWEST@PIONEERHHC.COM,(760) 872-4665,(760) 872-4663,130,INYO,24,SAN BERNARDINO,Y,550003343,"PIONEER HOME HEALTH CARE, INC.",15-Oct-15,15-Oct-15,,NONPROFIT CORP,37.361458,-118.393673,"(37.361458, -118.393673)",,162,EAST LINE ST.,14,INYO,27
630016075,STERLING HOME HEALTH CARE,HHA,"HOME HEALTH AGENCY		",Non-LTC,0,1650 SIERRA AVE,YUBA CITY,95993,"SAIYED, AMJAD I",AMJAD@STERLINGHHA.COM,(530) 923-7515,(530) 777-3395,610,SUTTER,23,CHICO,Y,550003288,STERLING HOME HEALTH CARE & HOSPICE INC,23-Nov-15,23-May-16,,PROFIT CORP,39.14036,-121.650036,"(39.14036, -121.650036)",,1650,SIERRA AVE,51,SUTTER,101
630016076,WELLSPACE HEALTH SOUTH AREA PEDIATRICS,COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,3811 FLORIN ROAD,SACRAMENTO,95823,,INFO@WELLSPACEHEALTH.ORG,(916) 444-5620,(916) 737-5555,440,SACRAMENTO,3,SACRAMENTO,N,550001135,WELLSPACE HEALTH,2-Sep-09,22-Dec-15,,NONPROFIT CORP,38.496141,-121.461995,"(38.496141, -121.461995)",,3811,FLORIN ROAD,34,SACRAMENTO,67
630016077,ARIA COMMUNITY HEALTH CENTER AMC,COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,148 E. KINGS ST.,AVENAL,93204,"MUNGUR, HEMANTA",,,(559)386-9090,150,KINGS,4,FRESNO,Y,550003114,AVENAL COMMUNITY HEALTH CENTER,1-Jul-15,1-Jul-15,,NONPROFIT CORP,36.002519,-120.136545,"(36.002519, -120.136545)",,148,E. KINGS ST.,16,KINGS,31
630016078,STERLING HOSPICE CARE,HOSPICE,"HOSPICE	",Non-LTC,0,1650 SIERRA AVE,YUBA CITY,95993,"SAIYED, AMJAD I",,(530) 923-7515,(530) 777-3395,610,SUTTER,23,CHICO,Y,550003179,STERLING HOME HEALTH CARE & HOSPICE INC,30-Jul-15,30-Jul-15,,PROFIT CORP,39.14036,-121.650036,"(39.14036, -121.650036)",,1650,SIERRA AVE,51,SUTTER,101
630016080,MARSHALL PEDIATRIC CLINIC,RHC/OP,"COMMUNITY CLINIC 	",Non-LTC,0,4341 GOLDEN CENTER DRIVE,PLACERVILLE,95667,"CHRISTIANSEN, M.D., BRETT",,,(530) 626-2601,80,EL DORADO,3,SACRAMENTO,N,30000059,MARSHALL MEDICAL CENTER,22-May-59,1-May-16,,NONPROFIT CORP,38.705877,-120.826938,"(38.705877, -120.826938)",,4341,GOLDEN CENTER DRIVE,9,EL DORADO,17
630016082,"COMMUNITY MEDICAL CENTERS, E. MARCH LANE",COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,1801 E. MARCH LANE,STOCKTON,95210,"NOGUERA, CHRISTINE C",MFLORES@COMMUNITYMEDICALCENTERS.ORG,(209) 373-2878,(209) 373-2831,490,SAN JOAQUIN,3,SACRAMENTO,Y,550003180,"COMMUNITY MEDICAL CENTERS, INC.",5-Aug-15,5-Aug-15,,NONPROFIT CORP,38.003487,-121.285442,"(38.003487, -121.285442)",,1801,E. MARCH LANE,39,SAN JOAQUIN,77
630016083,MONTEREY PLAZA HEALTH CLINIC,COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,5504 MONTEREY HWY,SAN JOSE,95138,"VASQUEZ, ISABEL",SCHAVARIN@SJFFCC.ORG,(408) 775-7840,(408) 729-9700,530,SANTA CLARA,7,SAN JOSE,Y,550003239,FOOTHILL HEALTH CENTER,28-Sep-15,28-Sep-15,,NONPROFIT CORP,37.254325,-121.79994,"(37.254325, -121.79994)",,5504,MONTEREY HWY,43,SANTA CLARA,85
630016087,OMNI FAMILY HEALTH,COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,1022 CALLOWAY DRIVE,"BAKERSFIELD, CA",93312,"HENEIN, M.D., NASSEF",FCASTILLON@OMNIFAMILYHEALTH.ORG,(661) 459-1944,(661) 459-1900,140,KERN,12,BAKERSFIELD,Y,550003298,OMNI FAMILY HEALTH,4-Dec-15,4-Dec-15,,NONPROFIT CORP,35.367076,-119.111959,"(35.367076, -119.111959)",,1022,CALLOWAY DRIVE,15,KERN,29
630016088,THE CHILDREN'S CLINIC FAMILY HEALTH CENTER CABRILLO GATEWAY,COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,2000 SAN GABRIEL AVENUE,LONG BEACH,90810,"LAWLER, LYDIA JINA",ENICHOLAS@MEMORIALCARE.ORG,(562) 933-0415,(562) 933-0400,200,LOS ANGELES,96,LOS ANGELES COUNTY EAST,Y,550003174,"THE CHILDREN'S CLINIC ""SERVING CHILDREN AND THEIR FAMILIES""",5-Aug-15,5-Aug-15,,NONPROFIT CORP,33.791655,-118.223743,"(33.791655, -118.223743)",,2000,SAN GABRIEL AVENUE,62,LONG BEACH,37
630016091,INTEGRATED HOME HEALTH,HHA,"HOME HEALTH AGENCY		",Non-LTC,0,701 E. SANTA CLARA STREET,VENTURA,93001,"WAGNER, RICHARD",INFO@MYINTEGRATEDHH.COM,(805) 667-8335,(805) 667-8344,660,VENTURA,5,VENTURA,Y,550003395,"INTEGRATED, INC.",18-Feb-16,18-Feb-16,,PROFIT CORP,34.279577,-119.289691,"(34.279577, -119.289691)",,701,E. SANTA CLARA STREET,56,VENTURA,111
630016092,SURGICAL ARTS SURGICAL CENTER,ASC,"SURGICAL CLINIC 	",Non-LTC,0,1722 STATE STREET,SANTA BARBARA,93101,,,,,520,SANTA BARBARA,5,VENTURA,Y,,,,,,,34.428671,-119.711597,"(34.428671, -119.711597)",,1722,STATE STREET,42,SANTA BARBARA,83
630016093,POINT REYES MEDICAL CLINIC,RHC,"COMMUNITY CLINIC 	",Non-LTC,0,451 MESA ROAD,BOLINAS,94924,,,,(415) 663-8666,310,MARIN,11,SANTA ROSA/REDWOOD COAST,Y,,,,,,,37.921991,-122.722537,"(37.921991, -122.722537)",,451,MESA ROAD,21,MARIN,41
630016094,POINT REYES MEDICAL CLINIC,RHC,"COMMUNITY CLINIC 	",Non-LTC,0,503 B STREET,POINT REYES STATION,94956,,,,(415) 663-8666,310,MARIN,11,SANTA ROSA/REDWOOD COAST,Y,,,,,,,38.068797,-122.808568,"(38.068797, -122.808568)",,503,B STREET,21,MARIN,41
630016095,POINT REYES MEDICAL CLINIC,RHC,"COMMUNITY CLINIC 	",Non-LTC,0,6350 SIR FRANCES DRAKE BLVD.,SAN GERONIMON,94963,,,,(415) 663-8666,310,MARIN,11,SANTA ROSA/REDWOOD COAST,Y,,,,,,,38.01629,-122.6771382,"(38.01629, -122.6771382)",,6350,SIR FRANCES DRAKE BLVD.,21,MARIN,41
630016096,"ROLLING OAKS SURGERY CENTER, LLC",ASC,"SURGICAL CLINIC 	",Non-LTC,0,415 E. ROLLING OAKS DRIVE,THOUSAND OAKS,91361,,DAWN.HILL.ROSC@GMAIL.COM,,(805) 379-4421,660,VENTURA,5,VENTURA,Y,,,,,,,34.174278,-118.869755,"(34.174278, -118.869755)",,415,E. ROLLING OAKS DRIVE,56,VENTURA,111
630016099,EISNER PEDIATRIC & FAMILY MEDICAL CENTER - WOMEN'S HEALTH CENTER,COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,1513 S. GRAND AVE,LOS ANGELES,90015,"SCHULTZ, HERB K",HSCHULTZ@PEDCENTER.ORG,(213)342-3560,(213)747-5542,200,LOS ANGELES,96,LOS ANGELES COUNTY EAST,Y,550003169,PEDIATRIC & FAMILY MEDICAL CENTER,28-Jul-15,28-Jul-15,,NONPROFIT CORP,34.036023,-118.266192,"(34.036023, -118.266192)",,1513,S. GRAND AVE,19,LOS ANGELES,37
630016103,ASSISTED LIVING WAIVER AT LIBERTANA STAR APARTMENTS,HHA,"HOME HEALTH AGENCY		",Non-LTC,0,240 E. 6TH STREET,"LOS ANGELES, CA",90013,"ISTRIN, JONATHAN",,(818) 902-5008,(818) 902-5000,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550003442,"JSI ACQUISITION, INC.",15-Dec-15,15-Dec-15,,PROFIT CORP,34.04383,-118.247768,"(34.04383, -118.247768)",,240,E. 6TH STREET,19,LOS ANGELES,37
630016107,"INTEGRITY HOSPICE CARE SERVICES, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,20832 ROSCOE BLVD.,CANOGA PARK,91306,"ARIAS-TANEDO, REBECCA",INTEGRITYHCS2015@YAHOO.COM,(747)202-3310,(747)202-3045,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550003472,"INTEGRITY HOSPICE CARE SERVICES, INC.",6-Apr-16,6-Apr-16,,PROFIT CORP,34.219918,-118.5874,"(34.219918, -118.5874)",,20832,ROSCOE BLVD.,19,LOS ANGELES,37
630016111,"APPLE TREE DENTAL, SAN MATEO CENTER",COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,430 NORTH EL CAMINO REAL,SAN MATEO,94401,"GREGORY, RICHARD V",DIRK@SONRISASDENTAL.ORG,(650) 727-3519,(650) 727-3480,510,SAN MATEO,22,SAN FRANCISCO,Y,550003249,"APPLE TREE DENTAL CALIFORNIA, INC.",18-Sep-15,18-Mar-16,,NONPROFIT CORP,37.570293,-122.3361,"(37.570293, -122.3361)",,430,NORTH EL CAMINO REAL,41,SAN MATEO,81
630016114,SEVEN OAKS DIALYSIS,ESRD/CDC,"CHRONIC DIALYSIS CLINIC	",Non-LTC,24,4651 CORPORATE COURT,BAKERSFIELD,93311,"VERMURI, SURESH",CYNTHIA.HUTCHISON@DAVITA.COM,(866) 890-5560,(661) 664-5887,140,KERN,12,BAKERSFIELD,Y,550003287,TOTAL RENAL CARE INC,10-Nov-15,10-Nov-15,,PROFIT CORP,35.325819,-119.108225,"(35.325819, -119.108225)",,4651,CORPORATE COURT,15,KERN,29
630016116,CHAPCARE-LINCOLN,COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,2055 LINCOLN AVENUE,PASADENA,91103,"MARTINEZ, MARGARET",MMARTINEZ@CHAPCARE.ORG,(626) 993-1288,(626) 486-9703,200,LOS ANGELES,96,LOS ANGELES COUNTY EAST,Y,550003275,COMMUNITY HEALTH ALLIANCE OF PASADENA,8-Oct-15,8-Oct-15,,NONPROFIT CORP,34.181153,-118.159684,"(34.181153, -118.159684)",,2055,LINCOLN AVENUE,63,PASADENA,37
630016117,"ALL IN ONE HOSPICE CARE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,167 N. 3RD AVENUE,UPLAND,91786,"VAGHELA, PRASHANT",ALLINONEHOSPICECARE@GMAIL.COM,(909) 294-3909,(909) 285-2280,460,SAN BERNARDINO,24,SAN BERNARDINO,Y,550003307,"ALL IN ONE HOSPICE CARE, INC.",14-Dec-15,19-Apr-16,,PROFIT CORP,34.095596,-117.647159,"(34.095596, -117.647159)",,167,N. 3RD AVENUE,36,SAN BERNARDINO,71
630016118,"A PLUS HOME HEALTH CARE, INC.",HHA,"HOME HEALTH AGENCY		",Non-LTC,0,4625 FIRST STREET,PLEASANTON,94566,"KAUR, GURPREET",INFO@APLUSHHCI.COM,(925) 523-3304,(925) 523-3303,0,ALAMEDA,2,EAST BAY,Y,550003346,"A PLUS HOME HEALTH CARE, INC.",5-Jan-16,5-Jan-16,,PROFIT CORP,37.658616,-121.874928,"(37.658616, -121.874928)",,4625,FIRST STREET,1,ALAMEDA,1
630016120,"OLYMPIA HOSPICE CARE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,167 N. 3RD AVENUE,UPLAND,91786,"LUGTU, PETER VINCENT",OLYMPIAHOSPICE@GMAIL.COM,909-296-6772,909-296-6771,460,SAN BERNARDINO,24,SAN BERNARDINO,Y,550003313,"OLYMPIA HOSPICE CARE, INC.",23-Dec-15,23-Dec-15,,PROFIT CORP,34.095596,-117.647159,"(34.095596, -117.647159)",,167,N. 3RD AVENUE,36,SAN BERNARDINO,71
630016124,CARESATION LLC,HHA,"HOME HEALTH AGENCY		",Non-LTC,0,1720 E. LOS ANGELES AVE.,SIMI VALLEY,93065,"ZDOR, VICTORIA",,(888) 496-3797,(805) 285-3755,660,VENTURA,5,VENTURA,Y,550003513,CARESATION LLC,27-May-16,27-May-16,,LIMITED LIABILITY COMPANY,34.271636,-118.765499,"(34.271636, -118.765499)",,1720,E. LOS ANGELES AVE.,56,VENTURA,111
630016126,MEDICAL CLINIC AT BAYVIEW,COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,2238 BAYVIEW HEIGHTS,LOS OSOS,93402,"LEAVELL, PIERCE M",DEBBY.GOODMAN003@DIGNITYHEALTH.ORG,(805) 534-1347,(805) 534-1305,500,SAN LUIS OBISPO,5,VENTURA,Y,550003188,PACIFIC CENTRAL COAST HEALTH CENTERS,3-Aug-15,3-Aug-15,,NONPROFIT CORP,35.310594,-120.833338,"(35.310594, -120.833338)",,2238,BAYVIEW HEIGHTS,40,SAN LUIS OBISPO,79
630016127,"CLINICAS DEL CAMINO REAL, INC.- EAST SIMI VALLEY",COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,4370 EVE ROAD.,SIMI VALLEY,93063,"DEHARO, FRED",EMAIL@CLINICAS.ORG,(805) 915-4401,(805) 915-4400,660,VENTURA,5,VENTURA,Y,550003227,"CLINICAS DEL CAMINO REAL, INC.",8-Sep-15,8-Mar-16,,NONPROFIT CORP,34.282578,-118.709483,"(34.282578, -118.709483)",,4370,EVE ROAD.,56,VENTURA,111
630016131,PARENTIS HOME HEALTH,HHA,"HOME HEALTH AGENCY		",Non-LTC,0,24012 CALLE DE LA PLATA,LAGUNA HILLS,92653,"GLEASON, JOSEPHINE",TAREK.ELNABLI@PARENTISHEALTH.COM,(949) 215-0213,(949) 305-2739,400,ORANGE,6,ORANGE COUNTY,Y,550003448,"PARENTIS HOME HEALTH CARE, INC.",30-Mar-16,30-Mar-16,,PROFIT CORP,33.610122,-117.711562,"(33.610122, -117.711562)",,24012,CALLE DE LA PLATA,30,ORANGE,59
630016134,CARES COMMUNITY HEALTH,COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,2000 0 STREET,SACRAMENTO,95811,,,(916) 325-1980,(916) 443-3299,440,SACRAMENTO,3,SACRAMENTO,N,30000371,CARES COMMUNITY HEALTH,1-May-89,1-May-16,,NONPROFIT CORP,38.576608,-121.484253,"(38.576608, -121.484253)",,2000,0 STREET,34,SACRAMENTO,67
630016137,"A PLUS HOSPICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,4615 FIRST STREET,PLEASANTON,94566,"KAUR, GURPREET",INFO@APLUSHOSPICE.NET,(925) 399-5062,(925) 398-8961,0,ALAMEDA,2,EAST BAY,Y,550003330,"A PLUS HOSPICE, INC.",31-Dec-15,31-Dec-15,,PROFIT CORP,37.658702,-121.874832,"(37.658702, -121.874832)",,4615,FIRST STREET,1,ALAMEDA,1
630016138,"CARE GIVERS HOSPICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,10970 ARROW ROUTE,RANCHO CUCAMONGA,91730,"EAPEN, RONI",,(909) 494-4006,(909) 989-9988,460,SAN BERNARDINO,24,SAN BERNARDINO,Y,550003398,"CARE GIVERS HOSPICE, INC.",19-Jan-16,19-Jan-16,,PROFIT CORP,34.099144,-117.565615,"(34.099144, -117.565615)",,10970,ARROW ROUTE,36,SAN BERNARDINO,71
630016139,SOJOURN HOSPICE & PALLIATIVE CARE-MODESTO,HOSPICE,"HOSPICE	",Non-LTC,0,2301 COFFEE ROAD,MODESTO,95355,"CUELLAR, KEVIN",,(513) 419-3617,(209)712-6670,600,STANISLAUS,4,FRESNO,Y,550003466,"SOJOURN HOSPICE AND PALLIATIVE CARE MODESTO, LLC",21-Mar-16,21-Mar-16,,LIMITED LIABILITY COMPANY,37.675353,-120.975809,"(37.675353, -120.975809)",,2301,COFFEE ROAD,50,STANISLAUS,99
630016141,KAISER OAKLAND,HHA,"HOME HEALTH AGENCY		",Non-LTC,0,44790 S. GRIMMER BOULEVARD,FREMONT,94538,"NAIDU, PRIYA",SEHAJHOMEHEALTH@GMAIL.COM,(510) 573-3600,(510) 573-2013,0,ALAMEDA,2,EAST BAY,Y,550003345,"SEHAJ HOME HEALTH, INC.",8-Jan-16,8-Jan-16,,PROFIT CORP,37.50284,-121.948049,"(37.50284, -121.948049)",,44790,S. GRIMMER BOULEVARD,1,ALAMEDA,1
630016148,ONMYCARE HOME HEALTH,HHA,"HOME HEALTH AGENCY		",Non-LTC,0,39176 STATE STREET,FREMONT,94538,"GILL, LAKHVIR",HANS@ONMYCARE.COM,(510) 298-5756,(510) 858-2273,0,ALAMEDA,2,EAST BAY,Y,550003402,ONMYCARE LLC,17-Feb-16,17-Feb-16,,LIMITED LIABILITY COMPANY,37.549437,-121.983338,"(37.549437, -121.983338)",,39176,STATE STREET,1,ALAMEDA,1
630016149,ADVENT CARE INC.,HOSPICE,"HOSPICE	",Non-LTC,0,27171 CALAROGA AVENUE,HAYWARD,94545,"GONZALEZ, MARIPAZ",MGONZALEZ@AMITYHHC.COM,(510) 751-5336,(510) 470-3546,0,ALAMEDA,2,EAST BAY,Y,550003380,ADVENT CARE INC.,21-Jan-16,21-Jan-16,,PROFIT CORP,37.632906,-122.089777,"(37.632906, -122.089777)",,27171,CALAROGA AVENUE,1,ALAMEDA,1
630016150,ALTERNATIVES PREGNANCY CARE CLINIC,COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,10999 WILLOW COURT,SAN DIEGO,92127,"PLEVYAK, KAREN",INFO@AWC-CA.COM,(760) 741-2716,(760) 741-9796,470,SAN DIEGO,8,SAN DIEGO NORTH,Y,550003410,ALTERNATIVES PREGNANCY CARE CLINIC,29-Jan-16,29-Jan-16,,NONPROFIT CORP,33.012859,-117.099175,"(33.012859, -117.099175)",,10999,WILLOW COURT,37,SAN DIEGO,73
630016154,"SEA SURGERY CENTER, LLC",ASC,"SURGICAL CLINIC 	",Non-LTC,0,770 PACIFIC COAST HWY,SEAL BEACH,90740,,,,(562) 352-8396,400,ORANGE,6,ORANGE COUNTY,Y,,,,,,,33.744919,-118.103723,"(33.744919, -118.103723)",,770,PACIFIC COAST HWY,30,ORANGE,59
630016155,ORANGE COUNTY SURGERY CENTER A MEDICAL CORPORATION,ASC,"SURGICAL CLINIC 	",Non-LTC,0,8070 WESTMINSTER BLVD,WESTMINSTER,92683,,,,,400,ORANGE,6,ORANGE COUNTY,Y,,,,,,,33.759197,-117.988373,"(33.759197, -117.988373)",,8070,WESTMINSTER BLVD,30,ORANGE,59
630016156,"BAKERSFIELD SPECIALTY SURGERY CENTER, PC",ASC,"SURGICAL CLINIC 	",Non-LTC,0,5600 CALIFORNIA AVENUE,BAKERSFIELD,93309,"TAHERI, DANIEL P",MICHELLES@LALASERCENTER.COM,,(661) 322-2700,140,KERN,12,BAKERSFIELD,Y,,,,,,,35.356217,-119.061326,"(35.356217, -119.061326)",,5600,CALIFORNIA AVENUE,15,KERN,29
630016158,MEDICAL CLINIC AT POSADA,COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,265 POSADA LANE,TEMPLETON,93465,"LEAVELL, PIERCE M",DEBBY.GOODMAN003@DIGNITYHEALTH.ORG,(805) 434-9260,(805) 434-0900,500,SAN LUIS OBISPO,5,VENTURA,Y,550003273,PACIFIC CENTRAL COAST HEALTH CENTERS,28-Oct-15,28-Oct-15,,NONPROFIT CORP,35.553485,-120.721385,"(35.553485, -120.721385)",,265,POSADA LANE,40,SAN LUIS OBISPO,79
630016159,"BELMONT HOSPICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,818 N. MOUNTAIN AVENUE,UPLAND,91786,"TRDATYAN, KRISTINE",BELMONTHOSPICE@YAHOO.COM,(909)784-0177,(909) 333-4022,460,SAN BERNARDINO,24,SAN BERNARDINO,Y,550003368,"BELMONT HOSPICE, INC.",29-Dec-15,29-Dec-15,,PROFIT CORP,34.10428,-117.670087,"(34.10428, -117.670087)",,818,N. MOUNTAIN AVENUE,36,SAN BERNARDINO,71
630016162,"VIDA HOSPICE SERVICES, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,1010 W. MAGNOLIA BLVD.,BURBANK,91506,,VIDAHOSPICE@GMAIL.COM,(818) 651-6636,(818) 237-5522,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,,,,,,,34.176894,-118.319939,"(34.176894, -118.319939)",,1010,W. MAGNOLIA BLVD.,19,LOS ANGELES,37
630016164,"ANGEL CARE HOSPICE OF ARCADIA, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,4115 E. LIVE OAK AVE,ARCADIA,91006,"NELSON, SERGE",ACHARCADIA@GMAIL.COM,(818)237-5413,(818)630-5759,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550003512,"ANGEL CARE HOSPICE OF ARCADIA, INC.",17-May-16,17-May-16,,PROFIT CORP,34.109726,-118.014267,"(34.109726, -118.014267)",,4115,E. LIVE OAK AVE,19,LOS ANGELES,37
630016183,SACRAMENTO COMMUNITY CLINIC - EXPLORER,COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,3030 EXPLORER DRIVE,SACRAMENTO,95827,"BLIATOUT, JERRY T",,(916)254-5700,(916)254-5700,440,SACRAMENTO,3,SACRAMENTO,Y,550003259,"HEALTH AND LIFE ORGANIZATION, INC. (H.A.L.O.)",20-Oct-15,20-Oct-15,,NONPROFIT CORP,38.563503,-121.332683,"(38.563503, -121.332683)",,3030,EXPLORER DRIVE,34,SACRAMENTO,67
630016189,"APPLIED PALLIATIVE AND HOSPICE SERVICES, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,2865 SUNRISE BLVD.,RANCHO CORDOVA,95742,"DELA CRUZ, MELODY N",APPLIEDHOSPICE@GMAIL.COM,(916) 638-8921,(916) 638-8719,440,SACRAMENTO,3,SACRAMENTO,Y,550003484,"APPLIED PALLIATIVE AND HOSPICE SERVICES, INC.",12-Apr-16,12-Apr-16,,PROFIT CORP,38.599014,-121.265637,"(38.599014, -121.265637)",,2865,SUNRISE BLVD.,34,SACRAMENTO,67
630016190,THE CHILDREN'S CLINIC FAMILY HEALTH CENTER ROOSEVELT,COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,1574 LINDEN AVE,LONG BEACH,90813,"LAWLER, LYDIA JINA",ENICHOLAS@MEMORIALCARE.ORG,(562) 933-0432,(562) 933-0400,200,LOS ANGELES,96,LOS ANGELES COUNTY EAST,Y,550003283,"THE CHILDREN'S CLINIC ""SERVING CHILDREN AND THEIR FAMILIES""",25-Nov-15,25-May-16,,NONPROFIT CORP,33.786728,-118.186654,"(33.786728, -118.186654)",,1574,LINDEN AVE,62,LONG BEACH,37
630016200,"LIGHTHOUSE HOME HEALTH CARE, INC.",HHA,"HOME HEALTH AGENCY		",Non-LTC,0,3795 LA CRESCENTA AVENUE,GLENDALE,91208,"DAVIDIAN, ISABELLE",MARINAS@LIGHTHOUSEHHA.COM,(661)247-2771,(818) 429-0707,200,LOS ANGELES,12,BAKERSFIELD,N,550002282,LIGHTHOUSE HOME HEALTH CARE INCORPORATED.,10-Apr-13,5-Oct-15,,PROFIT CORP,34.211342,-118.240031,"(34.211342, -118.240031)",,3795,LA CRESCENTA AVENUE,19,LOS ANGELES,37
630016204,"MISSION CITY COMMUNITY NETWORK, INC. - LA PUENTE",COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,1025 N. WILLOW AVENUE,LA PUENTE,91746,"SLOCUM, MARK",GLORIA1@MCCN.ORG,(818) 893-9464,(626) 962-7447,200,LOS ANGELES,96,LOS ANGELES COUNTY EAST,Y,550003296,"MISSION CITY COMMUNITY NETWORK, INC.",10-Dec-15,10-Dec-15,,NONPROFIT CORP,34.054082,-117.970757,"(34.054082, -117.970757)",,1025,N. WILLOW AVENUE,19,LOS ANGELES,37
630016214,FAMILY HEALTHCARE NETWORK,COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,"263 S. WEST STREET,",TULARE,93274,"HYDASH, KERRY",KYOLIVARES@FHCN.ORG,(559) 791-4166,(559) 791-4165,640,TULARE,12,BAKERSFIELD,Y,550003246,FAMILY HEALTHCARE NETWORK,17-Sep-15,17-Sep-15,,NONPROFIT CORP,36.203575,-119.366825,"(36.203575, -119.366825)",,263,"S. WEST STREET,",54,TULARE,107
630016215,LA VENTANA TREATMENT PROGRAMS,CLHF,CONGREGATED LIVING HEALTH FACILITY,LTC,6,913 BRUCE CIRCLE,THOUSAND OAKS,91360,"CARUSO, ROBYN",,,,660,VENTURA,5,VENTURA,Y,550003416,"RYLIST, INC.",2-Mar-16,2-Mar-16,,PROFIT CORP,34.190391,-118.852304,"(34.190391, -118.852304)",,913,BRUCE CIRCLE,56,VENTURA,111
630016216,"HOSPICE CARE OF UPLAND, INC",HOSPICE,"HOSPICE	",Non-LTC,0,545 N. MOUNTAIN AVENUE,UPLAND,91786,"TE, NOVELITA",HOSPICECAREOFUPLAND@GMAIL.COM,(909) 367-2996,(909) 367-2882,460,SAN BERNARDINO,24,SAN BERNARDINO,Y,550003419,"HOSPICE CARE OF UPLAND, INC",17-Feb-16,17-Feb-16,,PROFIT CORP,34.100795,-117.670292,"(34.100795, -117.670292)",,545,N. MOUNTAIN AVENUE,36,SAN BERNARDINO,71
630016219,LIFELONG TRUST HEALTH CENTER,COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,386 14TH STREET,"OAKLAND, CA",94612,"LYNCH, MARTIN  A",MLYNCH@LIFELONGMEDICAL.ORG,(510) 981-4194,(510) 684-6731,0,ALAMEDA,2,EAST BAY,Y,550003292,LIFELONG MEDICAL CARE,8-Nov-15,8-Nov-15,,NONPROFIT CORP,37.80371,-122.269545,"(37.80371, -122.269545)",,386,14TH STREET,1,ALAMEDA,1
630016220,ELICA HEALTH CENTERS,COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,1750 WRIGHT STREET,SACRAMENTO,95825,,,,,440,SACRAMENTO,3,SACRAMENTO,N,550000706,ELICA HEALTH CENTERS,1-Apr-08,1-Apr-16,,NONPROFIT CORP,38.597757,-121.40607,"(38.597757, -121.40607)",,1750,WRIGHT STREET,34,SACRAMENTO,67
